Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2019-11-22,1.7,1.88,1.4,1.88,4820
2019-12-02,1.8,1.8,1.64,1.8,1507
2019-12-06,1.79,1.93,1.79,1.93,2370
2019-12-09,1.9,1.9,1.9,1.9,100
2019-12-10,1.88,1.88,1.88,1.88,10
2019-12-11,1.88,1.88,1.88,1.88,10
2019-12-12,1.88,1.88,1.88,1.88,10
2019-12-13,1.88,1.88,1.76,1.88,694
2019-12-18,1.79,1.8,1.7,1.8,655
2020-01-02,1.78,1.85,1.6,1.84,4510
2020-01-13,1.8,1.8,1.6,1.77,6600
2020-01-16,1.77,1.8,1.77,1.8,300
2020-01-20,1.8,1.8,1.8,1.8,10
2020-01-27,1.77,1.77,1.6,1.73,2340
2020-01-28,1.73,1.77,1.73,1.77,910
2020-01-29,1.76,1.77,1.76,1.77,965
2020-01-30,1.76,1.77,1.76,1.77,1215
2020-01-31,1.76,1.76,1.76,1.76,20
2020-02-03,1.76,1.76,1.76,1.76,10
2020-02-04,1.76,1.76,1.6,1.76,2645
2020-02-05,1.75,1.75,1.75,1.75,1700
2020-02-06,1.75,1.76,1.75,1.76,2435
2020-02-07,1.76,1.78,1.76,1.78,175
2020-02-10,1.78,1.8,1.78,1.8,900
2020-02-11,1.75,1.75,1.75,1.75,20
2020-02-12,1.75,1.8,1.75,1.8,2798
2020-02-13,1.8,2,1.7,1.83,4780
2020-02-14,1.8,1.8,1.65,1.7,2315
2020-02-17,1.7,1.78,1.7,1.78,1420
2020-02-18,1.63,1.73,1.6,1.73,1120
2020-02-19,1.71,1.71,1.6,1.71,2460
2020-02-20,1.7,1.7,1.7,1.7,600
2020-02-21,1.7,2.44,1.7,2.44,12650
2020-02-24,2.1,2.28,2.1,2.28,1210
2020-02-25,2.22,2.4,2.14,2.14,2434
2020-02-26,2.1,2.16,1.75,2.16,4503
2020-02-27,2,2.12,1.94,2.12,1625
2020-03-02,2,2.14,1.9,2.14,1555
2020-03-05,2,2.38,1.96,2.38,3963
2020-03-06,2.36,2.58,2.22,2.58,7577
2020-03-09,2.4,2.58,2.32,2.58,5305
2020-03-10,2.4,2.88,2.4,2.88,5231
2020-03-11,2.7,2.8,2.7,2.7,330
2020-03-12,2.7,2.84,2.3,2.84,1705
2020-03-13,2.7,2.86,2.7,2.86,736
2020-03-16,2.86,2.86,2.86,2.86,10
2020-03-17,2.86,2.86,2.86,2.86,10
2020-03-18,2.86,2.86,2.86,2.86,10
2020-03-19,2.86,2.86,2.86,2.86,10
2020-03-20,2.86,2.86,2.86,2.86,10
2020-03-23,2.86,2.86,2.86,2.86,10
2020-03-24,2.84,2.84,2.5,2.74,1250
2020-03-25,2.74,2.84,2.74,2.84,205
2020-03-31,2.7,2.72,2.58,2.72,491
2020-04-21,2.64,2.84,2.64,2.8,6430
2020-04-24,2.66,2.66,2.48,2.62,13164
2020-04-27,2.6,2.82,2.5,2.82,3040
2020-05-05,2.78,2.78,2.78,2.78,20
2020-05-06,2.78,2.8,2.78,2.8,183
2020-05-07,2.8,2.8,2.8,2.8,10
2020-05-08,2.8,2.8,2.8,2.8,10
2020-05-11,2.8,2.8,2.8,2.8,10
2020-05-12,2.8,2.8,2.68,2.8,1370
2020-05-13,2.8,2.8,2.8,2.8,20
2020-05-14,2.8,2.8,2.66,2.72,482
2020-05-15,2.72,2.84,2.72,2.84,2101
2020-05-18,2.84,2.84,2.84,2.84,10
2020-05-19,2.84,2.84,2.82,2.84,620
2020-05-20,2.8,2.8,2.7,2.8,545
2020-05-21,2.76,2.8,2.7,2.8,2200
2020-05-22,2.8,2.8,2.66,2.8,1220
2020-05-25,2.64,2.64,2.48,2.64,2775
2020-05-26,2.66,2.66,2.66,2.66,20
2020-05-27,2.54,2.7,2.4,2.54,5975
2020-05-28,2.54,2.62,2.5,2.62,700
2020-05-29,2.6,2.74,2.6,2.74,1885
2020-06-02,2.6,2.74,2.6,2.74,495
2020-06-03,2.58,2.78,2.5,2.78,5525
2020-06-08,2.74,2.74,2.48,2.6,3162
2020-06-09,2.58,2.6,2.46,2.6,1515
2020-06-10,2.6,2.74,2.6,2.74,1505
2020-06-17,2.6,2.6,2.22,2.48,149184
2020-06-18,2.48,3,2.4,3,65388
2020-06-19,3.08,3.68,3.08,3.58,5086
2020-06-22,3.5,3.76,3.5,3.72,27033
2020-06-23,3.76,3.76,3.7,3.76,19329
2020-06-24,3.76,3.76,3.6,3.72,3330
2020-06-25,3.64,3.72,3.6,3.72,3240
2020-06-26,3.66,3.68,3.6,3.68,1252
2020-06-29,3.58,3.58,3.26,3.54,7310
2020-06-30,3.5,3.56,3.3,3.56,2661
2020-07-01,3.4,3.56,3.3,3.56,4485
2020-07-02,3.54,3.54,3.2,3.52,6932
2020-07-03,3.5,3.52,3.46,3.52,1650
2020-07-06,3.52,3.52,3.42,3.5,3710
2020-07-07,3.48,3.48,3.24,3.48,2705
2020-07-08,3.4,3.4,3.06,3.06,2896
2020-07-09,3.28,3.28,3.06,3.28,1691
2020-07-13,3.36,3.46,3.36,3.46,5288
2020-07-14,3.46,3.58,3.3,3.58,7505
2020-07-17,3.56,3.56,3.56,3.56,10
2020-07-23,3.34,3.5,3.1,3.5,5650
2020-07-27,3.44,3.46,3.2,3.34,1370
2020-07-28,3.34,3.4,3.16,3.4,1600
2020-07-29,3.32,3.36,3.14,3.36,2475
2020-07-30,3.2,3.2,3.06,3.06,5591
2020-07-31,3.04,3.22,2.92,3.22,1020
2020-08-03,3,3.3,3,3.3,530
2020-08-04,3.3,3.3,3.3,3.3,110
2020-08-05,3.3,3.3,3.3,3.3,10
2020-08-06,3.28,3.28,3.28,3.28,10
2020-08-07,3.22,3.22,3.2,3.22,760
2020-08-10,3.22,3.24,3.22,3.24,5080
2020-08-11,3.24,3.24,3.24,3.24,10
2020-08-12,3.08,3.28,3,3.28,9951
2020-08-13,3.02,3.2,3.02,3.2,1185
2020-08-14,3.26,3.26,3.02,3.26,2040
2020-08-17,3.3,3.3,3.3,3.3,15
2020-08-18,3.04,3.3,3.04,3.04,1524
2020-08-19,3.18,3.18,3.04,3.18,1020
2020-08-20,3,3.12,3,3.12,960
2020-08-21,3.18,3.2,3.12,3.2,340
2020-08-24,3.16,3.2,3.16,3.2,3060
2020-08-25,3.18,3.18,2.9,2.9,675
2020-08-26,2.96,3.08,2.96,3.08,2120
2020-08-27,3.08,3.08,2.9,2.94,821
2020-08-28,2.86,3.16,2.8,3,12060
2020-08-31,3,3.06,3,3.06,1520
2020-09-01,3.06,3.06,3.06,3.06,10
2020-09-02,3.06,3.06,2.9,3.06,2814
2020-09-03,3.06,3.1,3.06,3.1,2291
2020-09-07,3.08,3.08,3.08,3.08,10
2020-09-09,3.08,3.08,2.9,3.04,735
2020-09-11,3.04,3.06,2.8,3.06,10335
2020-09-14,3.06,3.1,3.04,3.08,14166
2020-09-15,3.08,3.1,2.9,3.1,1360
2020-09-16,3.1,3.1,2.96,2.96,1267
2020-09-17,3.08,3.54,3.08,3.12,16030
2020-09-18,3.42,3.42,3.02,3.04,13321
2020-09-21,3.2,3.36,3.2,3.36,3220
2020-09-22,3.34,3.38,3.34,3.38,2020
2020-09-24,3.32,3.32,3.32,3.32,10
2020-09-25,3.32,3.32,3.1,3.32,3870
2020-09-28,3.32,3.36,3.1,3.26,5695
2020-09-29,3.26,3.36,3.16,3.36,2110
2020-09-30,3.36,3.46,3.36,3.46,4585
2020-10-01,3.44,3.44,3.2,3.4,3221
2020-10-02,3.36,3.38,3.36,3.38,500
2020-10-05,3.28,3.38,3.28,3.38,610
2020-10-07,3.26,3.32,3.24,3.32,660
2020-10-08,3.22,3.24,3.16,3.22,720
2020-10-09,3.24,3.38,3.24,3.38,3871
2020-10-12,3.26,3.34,3.24,3.34,1959
2020-10-13,3.24,3.34,3.24,3.34,2440
2020-10-14,3.2,3.3,3.16,3.3,3370
2020-10-15,3.3,3.3,3.2,3.3,1300
2020-10-21,3.2,3.2,3.16,3.2,10700
2020-10-22,3.14,3.14,3.06,3.14,3788
2020-10-26,3.08,3.08,2.92,3.08,5000
2020-10-27,2.96,2.96,2.8,2.92,1465
2020-10-28,2.92,3,2.92,3,405
2020-11-02,2.78,3.1,2.76,3.1,4797
2020-11-03,3.1,3.26,3.1,3.26,3050
2020-11-04,2.9,3,2.9,3,110
2020-11-05,3.12,3.14,2.86,3.02,3880
2020-11-06,3.02,3.3,2.96,3.3,12925
2020-11-09,3.36,3.7,3.36,3.62,14473
2020-11-10,3.62,3.7,3.6,3.7,8470
2020-11-12,3.7,4.4,3.7,4.36,10679
2020-11-13,4.4,4.42,4,4.36,8860
2020-11-16,4.2,4.3,4.2,4.3,7192
2020-11-17,4.3,4.3,3.92,4,3130
2020-11-18,4,4.16,3.96,4.16,6140
2020-11-19,4.16,4.44,4.16,4.42,10467
2020-11-20,4.42,4.9,4.4,4.9,8042
2020-11-23,4.9,4.9,4.6,4.9,2452
2020-11-24,4.9,4.9,4.54,4.88,750
2020-11-25,4.88,4.96,4.62,4.92,14088
2020-11-26,4.94,4.94,4.94,4.94,10
2020-11-27,4.94,4.94,4.94,4.94,695
2020-11-30,4.94,4.94,4.5,4.78,4170
2020-12-01,4.76,5.1,4.62,5,7670
2020-12-02,5,5,4.62,4.8,4975
2020-12-04,4.8,4.84,4.8,4.84,800
2020-12-07,4.84,4.84,4.16,4.16,6268
2020-12-08,4.58,4.64,4.2,4.2,8777
2020-12-09,4.44,4.44,3.62,4.26,7847
2020-12-10,3.92,4.26,3.76,4.16,12815
2020-12-11,3.78,4.1,3.6,4.1,8250
2020-12-14,3.84,4.12,3.66,4,13480
2020-12-15,3.9,4.02,3.68,4.02,21092
2020-12-16,4,4.1,4,4.1,3050
2020-12-17,4.1,4.2,4,4.2,6167
2020-12-18,4.18,4.18,4.18,4.18,300
2020-12-21,3.86,4,3.82,4,1310
2020-12-22,4,4.06,4,4.06,510
2020-12-23,4.06,4.2,3.88,4.2,3600
2020-12-28,4.2,4.24,3.8,4.24,6627
2020-12-29,4.18,4.24,3.98,3.98,8545
2020-12-30,4.24,4.7,3.88,4.7,24658
2021-01-04,4.9,4.9,4.2,4.66,17797
2021-01-05,4.66,5.55,4.4,5.5,2253
2021-01-07,5.5,6.6,5.3,6.5,21115
2021-01-08,6.7,7.95,6,7.95,6422
2021-01-11,8,9.6,7.95,8.95,22878
2021-01-12,9.1,9.5,9.1,9.3,4674
2021-01-13,9.45,9.45,7.6,8,37042
2021-01-14,8.1,8.1,6.6,7.15,14243
2021-01-15,7.5,7.5,7.1,7.5,3823
2021-01-18,7.5,9.95,7.5,9.5,13630
2021-01-19,9.4,9.45,9,9.4,1531
2021-01-20,9.45,12.7,9.4,12.2,32624
2021-01-21,12.4,14.2,12.1,12.9,29187
2021-01-22,13.8,14.4,12.6,14.4,19961
2021-01-25,13.6,14.3,13,14.2,33116
2021-01-26,14.5,14.5,14,14.4,20538
2021-01-27,14.5,14.6,13.5,14.1,6665
2021-01-28,14.1,14.5,13.6,14.2,10890
2021-01-29,14.3,14.5,13.9,14.2,12568
2021-02-01,13.9,14,12,12.7,20262
2021-02-02,13.4,13.8,12.8,13.2,6877
2021-02-03,13.3,13.6,13,13.2,15090
2021-02-04,13.2,13.5,12.9,12.9,3434
2021-02-05,14,15.2,13.8,15.2,22788
2021-02-08,18.2,21,10.5,12.3,183443
2021-02-09,13,13,11.3,11.9,46735
2021-02-10,11.9,12.2,10.5,12,32272
2021-02-11,12,12.3,11.5,11.9,6934
2021-02-12,10,11.9,9.9,11.4,67604
2021-02-15,10.9,14.4,10.5,12,189704
2021-02-16,12.7,14.9,12.6,14.2,225525
2021-02-17,15.2,18.2,14,17.9,202928
2021-02-18,18.8,21.4,17.9,17.9,442479
2021-02-19,18.3,18.3,15.1,17.8,94728
2021-02-22,18,19.4,17.8,18.4,63512
2021-02-23,18.8,18.8,16.4,16.7,76217
2021-02-24,16.8,18.2,16.4,17.3,23811
2021-02-25,17.5,17.6,16.5,16.5,29008
2021-02-26,16.8,16.8,15.1,15.6,45866
2021-03-01,15.9,17.2,15.7,17,29652
2021-03-02,17.1,17.7,16.6,17.1,43188
2021-03-03,17.2,17.5,15.7,16.1,35118
2021-03-04,16.3,16.7,15.8,16.4,16400
2021-03-05,16.4,18.5,16,17.9,90398
2021-03-08,18.2,19.5,16.5,16.7,160229
2021-03-09,17,17.7,16.7,17.1,51071
2021-03-10,17.3,17.3,15.5,16,97983
2021-03-11,16.3,16.3,15.6,15.9,18173
2021-03-12,16.1,16.1,13,15,127703
2021-03-15,14.9,15.2,13.5,13.9,93022
2021-03-16,14,14.3,13.6,13.6,14694
2021-03-17,13.9,14.7,13.5,13.8,42760
2021-03-18,13.8,14.5,13.6,14.3,26680
2021-03-19,14.3,14.3,13.5,13.9,17228
2021-03-22,14,14.1,13.7,13.8,21838
2021-03-23,14,14.1,13.6,14,10458
2021-03-24,13.9,14,13.2,13.4,15439
2021-03-25,13.2,13.4,11.8,12.2,45928
2021-03-26,12.2,12.8,12.2,12.7,11735
2021-03-29,12.9,13.9,12.8,13.4,20067
2021-03-30,13.7,13.7,13.3,13.6,8851
2021-03-31,13.7,13.7,12.6,13,20426
2021-04-01,13.7,13.7,12.9,13.65,12993
2021-04-06,13.9,14.15,13.75,14.1,30836
2021-04-07,14.25,15.4,14.25,14.95,59154
2021-04-08,15.3,15.6,14.7,15.6,42207
2021-04-09,15.9,16.2,14.75,15.2,48488
2021-04-12,15.4,16.3,15.2,16,53343
2021-04-13,16.25,17.4,16.05,17.3,68200
2021-04-14,16.8,17.9,15.05,15.4,198482
2021-04-15,15.6,16,14.8,14.95,78569
2021-04-16,14.95,15.4,14.55,15.15,41521
2021-04-19,15.7,16.15,14.2,14.45,117352
2021-04-20,14.6,14.75,13.15,14.15,60910
2021-04-21,14.15,14.3,13.75,13.95,11263
2021-04-22,14.05,14.1,13.5,14.1,18897
2021-04-23,14.2,14.95,14.1,14.7,40343
2021-04-26,14.8,15.35,14.8,15.1,35998
2021-04-27,15.45,17.5,15.25,17.1,228635
2021-04-28,17.6,17.8,16.55,17,128341
2021-04-29,17.3,17.6,16.75,16.95,57397
2021-04-30,17.05,17.25,16.85,17.1,30633
2021-05-04,17.6,19,17.4,18.1,189568
2021-05-05,18.3,18.4,17.7,18.4,55105
2021-05-06,18.45,18.75,15.5,15.7,109004
2021-05-07,16.2,16.9,16.1,16.6,48710
2021-05-10,16.8,17.1,15.7,16.3,34115
2021-05-11,16.3,16.5,15.75,16,21696
2021-05-12,16,16.15,15.2,15.7,35590
2021-05-13,15.75,15.75,15.05,15.6,11580
2021-05-14,15.6,16,15.5,15.9,20638
2021-05-17,15.95,15.95,15.5,15.75,12545
2021-05-18,15.85,16.05,14.9,14.95,38068
2021-05-19,15,15.45,13.55,14,111834
2021-05-20,14.15,14.65,13.95,14,50831
2021-05-21,14.15,14.2,13.5,14.05,26353
2021-05-24,14.25,14.25,13.45,13.65,23899
2021-05-25,13.9,13.9,12.2,12.45,70120
2021-05-26,12.5,12.7,11.8,12.3,68824
2021-05-27,12.4,13.4,12.15,12.9,49786
2021-05-28,13,13.1,12,12.8,42530
2021-05-31,12.55,13,12.45,12.75,16073
2021-06-01,12.75,12.85,12.4,12.8,13853
2021-06-02,12.85,12.9,12.5,12.85,8429
2021-06-04,12.85,13.75,12.65,13.5,22125
2021-06-07,13.8,14.2,13.7,14.05,23623
2021-06-08,14.2,14.55,13.8,14.15,36677
2021-06-09,14.25,14.35,13.9,14.15,8004
2021-06-10,14.15,14.3,13.85,13.85,7770
2021-06-11,13.85,13.85,13.2,13.2,16657
2021-06-14,13.2,13.4,12.75,13.25,12821
2021-06-15,13.05,13.75,13,13.7,7803
2021-06-16,13.9,13.95,13.3,13.65,10454
2021-06-17,13.6,13.7,13.25,13.7,11245
2021-06-18,13.7,13.7,13.4,13.65,3903
2021-06-21,13.5,13.75,13.4,13.7,7509
2021-06-22,13.6,13.75,13.2,13.5,7402
2021-06-23,13.5,13.5,12.65,13.05,11874
2021-06-24,13.15,13.45,13,13.1,7370
2021-06-25,13,13.35,12.65,13.15,6962
2021-06-28,13.3,13.55,12.95,13,6257
2021-06-29,13,13.15,12.8,12.95,6492
2021-06-30,12.85,12.9,12.5,12.5,13479
2021-07-01,12.5,13,12.4,12.7,10703
2021-07-02,12.6,12.75,12.5,12.7,3522
2021-07-05,12.75,13,12.7,12.7,9753
2021-07-06,12.7,12.7,12.35,12.4,9346
2021-07-07,12.35,12.55,12.15,12.35,5066
2021-07-08,12.4,12.4,11.5,11.9,27211
2021-07-09,12,12.15,11.8,11.9,7462
2021-07-12,12,12.3,11.9,12,5075
2021-07-13,11.9,12.1,11.6,11.9,5714
2021-07-14,11.9,12,11.65,11.7,4602
2021-07-15,11.65,11.7,10.1,11,20245
2021-07-16,11,11.05,10.55,10.75,14903
2021-07-19,10.75,10.75,10.25,10.3,18543
2021-07-20,10.25,10.4,9.76,9.84,30709
2021-07-21,9.84,10.35,9.84,10.2,10932
2021-07-22,10.3,12,10.2,11.45,51026
2021-07-23,11.45,12.5,11.45,12,23513
2021-07-26,12.05,12.8,12,12.55,21099
2021-07-27,12.35,12.55,11.4,11.75,18941
2021-07-28,11.55,11.8,10.9,11.65,15774
2021-07-29,11.4,12,11.4,11.7,11332
2021-07-30,11.7,12.15,11.45,11.6,17527
2021-08-02,11.7,12.05,11.7,12.05,17263
2021-08-03,12,12,11.55,11.7,12628
2021-08-04,11.6,11.75,11.05,11.35,10882
2021-08-05,11.3,11.35,10.95,11.15,13405
2021-08-06,11.15,11.35,11.1,11.3,4564
2021-08-09,10.95,11.2,10.85,11.15,11137
2021-08-10,11,11.1,10.6,11,6081
2021-08-11,11,11,10.7,10.8,4881
2021-08-12,10.8,11,10.65,11,8039
2021-08-13,11,11.15,10.8,10.95,5451
2021-08-16,10.8,11.1,10.75,10.8,4317
2021-08-17,10.8,11,10.75,10.75,4935
2021-08-18,10.7,11,10.6,10.9,7197
2021-08-19,10.9,11.05,10.8,11,5982
2021-08-20,11,11.2,10.65,10.9,10523
2021-08-23,10.7,11,10.3,10.75,17037
2021-08-24,10.95,10.95,10.5,10.6,5975
2021-08-25,10.45,10.6,10.2,10.55,10425
2021-08-26,10.55,10.55,10.2,10.5,5618
2021-08-27,10.25,10.35,10,10.15,10419
2021-08-30,10.1,10.3,9.82,10.2,23878
2021-08-31,10,10.2,9.9,10.15,5717
2021-09-01,10.15,10.2,9.96,10.15,2962
2021-09-02,10.1,10.2,9.98,10.1,5710
2021-09-03,10.05,10.1,9.6,10.05,23477
2021-09-06,10,10.15,9.9,10.15,5837
2021-09-07,10.05,10.15,9.92,10.15,9873
2021-09-08,10.15,10.15,9.84,10,8652
2021-09-09,10.1,10.2,9.86,9.92,14587
2021-09-10,9.96,10,9.92,10,2475
2021-09-13,9.92,10,9.24,9.68,15385
2021-09-14,9.56,9.62,9.14,9.26,17832
2021-09-15,9.3,9.4,9.2,9.34,7957
2021-09-16,9.48,9.48,8.52,8.86,25808
2021-09-17,8.86,9.72,8.64,9.36,18396
2021-09-20,9.36,9.36,8.9,9.1,5090
2021-09-21,8.88,8.98,8.64,8.82,7481
2021-09-22,8.84,9.9,8.84,9.48,17551
2021-09-23,9.52,9.8,9.18,9.22,12405
2021-09-24,9.38,9.58,9.22,9.34,8490
2021-09-27,9.38,9.48,8.6,9.16,11926
2021-09-28,9.2,9.3,9,9,4926
2021-09-29,9.2,12.6,9.2,11.4,263759
2021-09-30,12,12,10.9,11.55,48735
2021-10-01,11.6,11.8,10.45,10.55,32003
2021-10-04,10.4,10.55,9.48,9.8,26999
2021-10-05,9.68,9.88,9.52,9.6,7459
2021-10-06,9.62,9.9,9.4,9.48,13672
2021-10-07,9.4,9.52,9.26,9.44,10194
2021-10-08,9.3,9.76,9.02,9.74,14867
2021-10-11,9.72,9.72,9.5,9.54,3234
2021-10-12,9.58,9.6,9.34,9.36,4685
2021-10-13,9.12,9.2,8.76,9.06,37294
2021-10-14,8.98,9.06,8.72,8.76,5853
2021-10-15,9.34,9.34,8.9,9.12,14357
2021-10-18,9.18,9.18,8.82,9.04,7425
2021-10-19,9.04,9.04,8.8,8.98,8471
2021-10-20,8.98,9.02,8.78,9.02,10467
2021-10-21,9.08,9.08,8.82,9.02,6227
2021-10-22,8.94,9.12,8.84,8.94,4093
2021-10-25,8.92,8.92,8.22,8.5,15256
2021-10-26,8.4,8.56,8.3,8.4,5081
2021-10-27,8.4,8.5,8.2,8.32,7061
2021-10-28,8.34,8.34,7.62,7.9,11113
2021-10-29,7.8,7.96,7.62,7.94,10831
2021-11-02,7.8,7.98,7.68,7.86,6936
2021-11-03,7.76,8.5,7.76,8.5,10247
2021-11-04,8.28,8.58,8.28,8.48,3721
2021-11-05,8.56,8.58,8.18,8.3,2760
2021-11-08,8.26,8.44,7.8,7.98,7365
2021-11-09,8.02,8.1,7.62,7.62,6640
2021-11-10,7.84,7.92,7.54,7.6,6855
2021-11-12,7.6,7.68,7.52,7.58,2269
2021-11-15,7.58,7.6,7.4,7.5,5899
2021-11-16,7.5,7.76,7.44,7.76,3329
2021-11-17,7.9,7.96,7.52,7.72,4299
2021-11-18,7.7,7.82,7.58,7.58,2908
2021-11-19,7.58,7.9,7.54,7.82,3037
2021-11-22,7.82,8,7.42,7.48,6067
2021-11-23,7.32,7.46,7.24,7.24,3215
2021-11-24,7.18,7.22,7,7.04,5696
2021-11-25,7.02,7.28,7,7.1,4529
2021-11-26,7,7.2,6.9,7.06,7591
2021-11-29,7.1,7.3,6.86,7.18,6085
2021-11-30,7.02,7.18,6.96,7.06,5230
2021-12-01,7.04,7.12,6.9,7.06,4896
2021-12-02,6.98,6.98,6.72,6.86,8343
2021-12-03,6.86,7.1,6.74,6.9,9445
2021-12-06,6.9,7,6.7,6.74,9587
2021-12-07,6.7,6.88,6.62,6.8,12202
2021-12-08,6.86,6.94,6.64,6.68,7654
2021-12-09,6.88,7.1,6.8,7.1,11584
2021-12-10,7.1,7.1,6.8,7,6816
2021-12-13,7,7.18,6.96,6.96,6484
2021-12-14,6.96,6.96,6.82,6.82,1181
2021-12-15,6.82,6.9,6.8,6.9,5297
2021-12-16,6.8,6.92,6.6,6.76,10331
2021-12-17,6.7,6.7,6.54,6.56,3440
2021-12-20,6.56,6.56,6.2,6.2,9579
2021-12-21,6.06,6.2,6,6,10136
2021-12-22,6.02,6.12,5.8,5.98,11899
2021-12-23,5.98,6,5.62,5.66,15649
2021-12-27,5.6,5.64,5.22,5.22,32071
2021-12-28,5.22,5.38,4.91,5.38,65701
2021-12-29,5.38,6.88,5.38,6.68,54733
2021-12-30,6.72,7.3,6.72,6.92,21523
2022-01-03,6.92,7.4,6.92,7.2,13489
2022-01-04,7.3,7.3,7,7.12,7266
2022-01-05,7.1,7.58,7.08,7.5,8692
2022-01-07,7.5,8.32,7.5,8.32,24033
2022-01-10,8.5,8.96,8.38,8.48,28554
2022-01-11,8.9,8.9,7.66,8.24,21305
2022-01-12,8.2,8.34,7.64,7.98,9205
2022-01-13,7.98,7.98,7.64,7.68,2795
2022-01-14,7.68,7.78,7.02,7.66,12422
2022-01-17,7.66,8,7.4,7.68,10077
2022-01-18,7.68,7.68,6.88,7,13328
2022-01-19,6.96,7.32,6.9,7.32,2749
2022-01-20,7.14,7.26,6.88,7.14,3880
2022-01-21,6.96,7.08,6.2,6.66,14342
2022-01-24,6.66,6.94,6.22,6.46,4044
