Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2021-05-28,154.771,162.526,154.771,162.197,64547897.200048
2021-06-01,162.456,163.634,158.788,162.406,47349501.730732
2021-06-02,162.276,168.941,162.107,167.532,59503721.480543
2021-06-03,166.762,172.339,165.584,169.451,58085573.023764
2021-06-04,170.869,176.356,170.709,175.526,61802353.621488
2021-06-07,175.456,177.863,171.679,175.936,57659763.708042
2021-06-08,175.016,175.966,172.259,174.316,32432075.908324
2021-06-09,174.946,175.536,172.349,173.367,38212851.385555
2021-06-10,173.287,174.706,171.549,174.036,28812559.61994
2021-06-11,174.586,179.173,174.226,178.033,41682143.903895
2021-06-14,178.843,180.182,176.416,179.973,32177091.101485
2021-06-15,178.933,179.943,177.065,177.664,24333038.292949
2021-06-16,177.694,179.333,175.626,177.883,30750164.938594
2021-06-17,177.534,188.126,177.344,186.348,81065413.481815
2021-06-18,187.616,193.521,185.619,186.168,97005002.230468
2021-06-21,184.129,185.139,178.013,184.049,67321198.98571
2021-06-22,184.499,189.416,183.639,188.646,58086156.469513
2021-06-23,189.855,191.304,188.856,190.344,33276723.213717
2021-06-24,192.053,193.971,190.654,191.833,32131847.535677
2021-06-25,192.573,193.233,188.716,190.085,27870948.23458
2021-06-28,193.383,200.547,192.963,199.608,49604801.766214
2021-06-29,198.578,200.747,196.34,200.028,36808757.666512
2021-06-30,199.748,201.375,198.398,199.778,32696921.248549
2021-07-01,201.006,204.304,199.948,201.875,48072752.28975
2021-07-02,204.144,204.794,202.635,204.614,34382049.676398
2021-07-06,207.111,208.151,203.255,206.712,44725880.29995
2021-07-07,208.271,208.481,203.075,203.475,41894369.042607
2021-07-08,198.318,201.086,196.78,198.788,50392084.245229
2021-07-09,199.378,200.557,197.309,200.257,29698876.760834
2021-07-12,202.155,205.074,201.635,204.864,32238215.800383
2021-07-13,203.754,204.354,200.897,202.255,29106510.196389
2021-07-14,203.335,203.934,197.299,198.188,38056831.187075
2021-07-15,197.888,198.238,188.366,189.436,55124401.706926
2021-07-16,190.075,191.344,180.512,181.392,68907202.682867
2021-07-19,178.933,190.194,178.443,187.576,74998323.261865
2021-07-20,187.076,188.156,181.422,185.898,43522302.774055
2021-07-21,188.526,195.041,187.196,193.871,37147525.483059
2021-07-22,196.191,198.628,192.533,195.711,32422560.638716
2021-07-23,196.33,196.77,192.273,195.351,19591346.669448
2021-07-26,192.883,194.191,188.916,192.713,20419485.362362
2021-07-27,192.423,195.991,187.186,191.853,24916971.414294
2021-07-28,192.963,196.23,189.725,194.801,20244069.345594
2021-07-29,194.961,198.288,193.053,196.39,19101633.531595
2021-07-30,193.951,196.071,192.403,194.761,18372393.396577
2021-08-02,196.77,199.368,193.383,197.269,21771234.090151
2021-08-03,197.169,201.975,191.973,197.918,30218323.615065
2021-08-04,199.658,202.935,198.048,202.495,23159487.707454
2021-08-05,204.744,207.061,203.175,206.102,21169631.469416
2021-08-06,204.984,205.433,201.855,203.415,17871691.863658
2021-08-09,204.204,204.824,201.186,202.705,14662382.971224
2021-08-10,202.975,204.044,198.108,199.118,17945899.557884
2021-08-11,200.187,200.247,194.071,196.76,18615431.075883
2021-08-12,198.458,200.048,195.971,198.808,15204898.449743
2021-08-13,198.808,201.895,198.278,201.635,18328879.15196
2021-08-16,201.106,202.625,194.301,199.258,21141339.854795
2021-08-17,196.62,197.468,192.443,194.351,20483734.448272
2021-08-18,194.771,196.101,189.775,190.174,28626635.575104
2021-08-19,194.701,204.694,187.396,197.748,76750084.596849
2021-08-20,199.668,208.381,199.088,207.891,67657529.94051
2021-08-23,209.44,219.693,209.23,219.303,57651723.565423
2021-08-24,217.253,219.313,215.076,217.653,29766583.488361
2021-08-25,217.093,224.419,216.944,221.85,34813016.932755
2021-08-26,221.72,223.12,217.623,220.401,23823408.939227
2021-08-27,221.56,226.937,221.39,226.077,30509826.321355
2021-08-30,228.016,230.144,225.227,226.597,26290396.702844
2021-08-31,226.707,226.707,220.96,223.61,26012451.354291
2021-09-01,224.608,226.727,223.33,224.169,20198035.175769
2021-09-02,224.937,225.687,222.71,223.72,18830852.656658
2021-09-03,223.01,229.614,221.76,228.186,28112900.084319
2021-09-07,228.086,228.745,224.987,226.377,19831668.273688
2021-09-08,224.887,225.857,219.533,223.15,25470331.177781
2021-09-09,222.88,225.137,221.07,221.53,19706421.585983
2021-09-10,223.25,226.017,222.46,224.539,24863843.825141
2021-09-13,226.597,229.394,218.343,221.28,29781454.84999
2021-09-14,222.51,223.859,220.621,222.18,19996587.270798
2021-09-15,222.85,223.43,219.423,223.17,16671414.859342
2021-09-16,221.6,222.53,219.033,222.18,15619846.467501
2021-09-17,222.76,222.97,218.063,218.763,29481432.634847
2021-09-20,211.228,214.096,206.392,210.898,34981003.273295
2021-09-21,213.936,214.016,209.27,212.228,20490458.585472
2021-09-22,213.427,219.363,211.728,219.173,26900978.183374
2021-09-23,221.16,225.107,218.663,224.578,24881779.527908
2021-09-24,220.461,221.25,218.373,220.571,21788565.331114
2021-09-27,216.875,217.753,213.018,216.365,24547449.1015
2021-09-28,211.908,213.956,206.282,206.762,34343179.980187
2021-09-29,209.17,209.94,204.454,204.954,21862461.787557
2021-09-30,207.461,210.428,206.652,206.931,22124287.82105
2021-10-01,207.271,208.361,201.825,207.191,24123283.041215
2021-10-04,204.824,205.204,195.351,197.119,34600054.230548
2021-10-05,199.298,206.252,198.338,204.294,27957703.515086
2021-10-06,200.996,206.971,200.597,206.772,29751609.047979
2021-10-07,210.688,212.988,209.49,210.518,25719066.209829
2021-10-08,210.778,211.828,207.521,208.081,15141789.234688
2021-10-11,205.523,210.398,204.894,206.722,16356034.910983
2021-10-12,208.051,210.339,205.064,206.482,16230502.004608
2021-10-13,208.951,209.67,206.902,209.16,18084295.291381
2021-10-14,212.648,217.313,210.988,217.223,24384643.719179
2021-10-15,217.863,219.073,216.385,218.383,22723409.546397
2021-10-18,217.253,222.67,216.205,221.98,18969398.504841
2021-10-19,222.52,223.55,220.132,222.66,16164407.508816
2021-10-20,222.81,224.089,219.583,220.791,14643065.212575
2021-10-21,220.731,226.867,220.591,226.677,18778872.944475
2021-10-22,227.986,231.053,225.367,227.017,24964754.920602
2021-10-25,229.484,233.302,227.456,231.413,23047834.405011
2021-10-26,239.637,252.327,238.987,246.912,48641221.596837
2021-10-27,244.482,250.639,242.565,244.253,24625006.354768
2021-10-28,248.519,249.239,244.972,249.149,23445201.991425
2021-10-29,249.739,256.824,249.739,255.405,29281220.674129
2021-11-01,256.224,258.672,252.008,258.002,26602081.828381
2021-11-02,257.952,266.497,257.732,263.739,29442346.773487
2021-11-03,266.417,267.555,262.08,265.697,24016407.388868
2021-11-04,271.752,313.321,270.893,297.693,115485129.9354
2021-11-05,301.549,313.671,293.786,297.203,85216049.542467
2021-11-08,301.169,310.673,298.752,307.715,50363303.256729
2021-11-09,322.483,322.753,299.321,306.246,64743024.275944
2021-11-10,293.246,308.174,287.47,294.276,63687861.137738
2021-11-11,304.358,305.576,297.453,303.578,33252343.587832
2021-11-12,299.781,306.476,295.983,303.578,41349115.472203
2021-11-15,305.196,306.116,292.156,299.931,38531609.915129
2021-11-16,297.273,303.578,296.743,301.709,26476340.762972
2021-11-17,303.858,304.767,287.689,292.296,42896120.374518
2021-11-18,323.323,327.25,312.881,316.418,78253753.390642
2021-11-19,322.094,330.527,318.716,329.498,53443130.225762
2021-11-22,334.813,346.105,318.666,319.225,75513306.706078
2021-11-23,315.018,323.253,308.474,317.128,53272554.907258
2021-11-24,314.281,328.199,308.954,326.39,43562251.294481
2021-11-26,325.651,326.75,313.171,314.698,28336825.161714
2021-11-29,323.313,333.765,320.025,333.405,45544517.733959
2021-11-30,331.337,333.176,318.307,326.41,62272440.7652
2021-12-01,331.886,332.586,313.511,314.061,48625631.686241
2021-12-02,311.851,324.472,309.963,320.965,47333253.317044
2021-12-03,319.705,320.995,301.02,306.646,54483405.990106
2021-12-06,298.522,302.129,280.116,300.091,65955463.572178
2021-12-07,309.284,324.182,306.226,323.962,59360805.293446
2021-12-08,319.695,322.593,313.921,317.967,47599614.815604
2021-12-09,317.048,321.754,303.998,304.617,48896397.54971
2021-12-10,311.211,312.761,298.332,301.699,48928219.861762
2021-12-13,302.209,302.659,280.896,281.344,59890317.837803
2021-12-14,276.728,286.511,272.241,283.104,66765912.75041
2021-12-15,283.733,304.717,278.117,304.308,69894987.344328
2021-12-16,311.231,311.311,280.666,283.603,70802741.863248
2021-12-17,279.586,288.949,277.338,277.747,71729251.711125
2021-12-20,272.791,281.175,271.193,276.928,46227863.806193
2021-12-21,283.473,290.928,273.751,290.479,52487530.153131
2021-12-22,288.639,295.274,284.223,293.726,39555392.078462
2021-12-23,297.273,300.31,294.036,296.123,34334250.157857
2021-12-27,296.323,310.573,296.123,309.164,40406336.19458
2021-12-28,312.831,313.011,299.841,302.938,42098450.959947
2021-12-29,302.439,305.196,293.386,299.731,34346015.146236
2021-12-30,297.992,304.288,295.124,295.583,30915304.10391
2021-12-31,296.463,300.021,293.036,293.836,26677914.764281
2022-01-03,297.872,306.826,297.573,300.93,39276988.379733
2022-01-04,302.489,304.398,283.224,292.626,52764734.935895
2022-01-05,289.219,293.886,275.07,275.779,49852962.359394
2022-01-06,276.139,284.113,270.394,281.514,45461109.010203
2022-01-07,281.145,283.953,270.314,272.211,41032185.339513
2022-01-10,265.557,274.43,256.194,273.741,59523704.747636
2022-01-11,272.971,280.386,268.134,277.907,40446716.04454
2022-01-12,280.406,285.682,275.819,279.726,38377201.948384
2022-01-13,283.533,284.532,264.727,265.497,53937199.691822
2022-01-14,262.949,271.712,261.86,269.164,39620249.629235
2022-01-18,262.36,266.127,257.463,258.792,42570388.517365
2022-01-19,260.551,265.187,250.289,250.439,48877113.817055
2022-01-20,252.807,255.555,240.555,241.275,43558767.632985
2022-01-21,234.85,248.001,232.413,233.522,71963015.305086
2022-01-24,223.09,233.582,208.681,233.502,91666701.801477
2022-01-25,225.247,229.215,219.793,223.03,66523785.76687
2022-01-26,232.183,240.347,222.79,227.506,75666563.793558
2022-01-27,235.46,239.727,216.545,219.233,57388886.759705
2022-01-28,219.912,228.366,212.758,228.186,54428273.869501
2022-01-31,231.603,244.862,230.304,244.632,56520772.525722
2022-02-01,250.808,251.218,238.678,246.152,51941042.640002
2022-02-02,257.702,257.932,245.302,252.187,54392756.734627
2022-02-03,244.352,250.539,237.578,239.257,41056134.636629
2022-02-04,239.497,246.122,236.1,242.965,35516031.031241
2022-02-07,243.494,251.588,241.795,247.052,37721991.371496
2022-02-08,243.365,252.068,239.577,250.848,41074237.467082
2022-02-09,255.985,266.997,253.296,266.797,52477192.25504
2022-02-10,259.712,268.994,255.765,258.002,51367961.80974
2022-02-11,258.922,261.28,237.508,239.267,60603816.946773
2022-02-14,239.117,248.519,237.328,242.445,44083627.62282
2022-02-15,249.259,265.197,247.611,264.697,70240901.620727
2022-02-16,262.35,265.567,255.285,264.857,73336146.368849
2022-02-17,256.064,257.613,241.425,244.842,81135307.880709
2022-02-18,246.442,249.629,230.783,236.2,76196676.796661
2022-02-22,230.134,240.416,229.784,233.682,63401476.341499
2022-02-23,237.798,241.325,222.8,223.66,56704052.550543
2022-02-24,209.95,237.778,208.701,237.258,73648869.287253
2022-02-25,236.989,241.945,233.592,241.345,52936005.785781
2022-02-28,239.697,246.422,236.849,243.624,47776495.951715
2022-03-01,242.685,243.544,231.103,234.55,41244130.264143
2022-03-02,237.378,243.904,233.971,242.015,38993976.160122
2022-03-03,242.43,243.074,234.51,236.959,36537418.36494
2022-03-04,233.662,236.619,224.648,229.185,43234100.589343
2022-03-07,227.996,230.154,213.137,213.357,45116557.775159
2022-03-08,212.928,223.56,206.342,214.976,55789341.717041
2022-03-09,223.7,232.023,222.3,229.964,49311868.96734
2022-03-10,225.137,227.706,218.653,226.407,42839293.959484
2022-03-11,230.044,231.273,220.292,220.831,36748932.960801
2022-03-14,218.523,222.45,211.428,213.137,38564887.338878
2022-03-15,215.016,230.204,213.057,229.554,49237185.909939
2022-03-16,234.82,245.782,231.543,244.772,67193509.431668
2022-03-17,241.015,248.229,238.877,247.471,47230202.586913
2022-03-18,247.801,265.487,246.052,264.327,73127725.136298
2022-03-21,264.867,271.313,259.472,267.136,59217950.152989
2022-03-22,267.067,272.171,260.521,265.037,54742532.961533
2022-03-23,261.06,265.912,255.555,256.144,50250376.981743
2022-03-24,261.46,282.984,258.872,281.285,87804996.48215
2022-03-25,278.647,283.364,272.501,276.708,57945888.305492
2022-03-28,277.343,282.284,271.852,281.974,42581924.330655
2022-03-29,286.726,289.239,279.586,286.341,48935826.67332
2022-03-30,282.824,284.737,274.82,276.688,46384150.208052
2022-03-31,277.607,282.264,272.491,272.651,52384043.089646
2022-04-01,273.541,274.75,262.469,266.917,51763057.660562
2022-04-04,267.077,275.37,265.927,273.391,39801189.866473
2022-04-05,272.331,272.981,258.002,259.112,43694855.603366
2022-04-06,249.149,252.807,239.847,243.884,70437069.491785
2022-04-07,244.223,247.032,234.6,241.895,55841898.870386
2022-04-08,238.987,239.047,230.444,231.013,52518187.575215
2022-04-11,221.97,223.029,216.435,219.003,57564663.051721
2022-04-12,225.197,227.077,212.658,214.876,66276441.797585
2022-04-13,217.113,224.827,214.386,221.86,51733868.360115
2022-04-14,224.877,227.596,211.468,212.418,56953196.895305
2022-04-18,211.838,220.711,210.628,217.663,52610254.9141
2022-04-19,217.033,223.56,212.978,221.81,51317264.076982
2022-04-20,224.998,226.531,211.838,214.656,46933300.755724
2022-04-21,216.927,223.749,199.848,201.675,65671116.332619
2022-04-22,202.875,204.704,194.851,195.001,62519107.216866
2022-04-25,191.873,199.298,190.814,198.868,64205613.697539
2022-04-26,197.029,197.728,186.558,187.736,65364187.841122
2022-04-27,185.838,191.523,182.76,184.009,49984204.627686
2022-04-28,189.526,200.217,184.755,197.668,57076276.927699
2022-04-29,193.871,201.131,185.029,185.329,50081753.154167
2022-05-02,185.264,195.591,183.769,195.181,57248605.585743
2022-05-03,193.851,198.098,191.184,195.871,47611458.864386
2022-05-04,199.078,203.844,187.366,203.185,64935072.999999
2022-05-05,198.518,199.098,184.859,188.296,62681028.924063
2022-05-06,187.216,194.971,179.763,186.608,63378092.476369
2022-05-09,180.202,182.41,168.141,169.371,64494724.576487
2022-05-10,176.755,181.841,170.119,175.816,76205649.651868
2022-05-11,173.337,177.394,165.554,166.173,67067942.499297
2022-05-12,162.068,167.752,155.551,161.627,70927024.814665
2022-05-13,167.752,179.147,165.799,176.925,67094911.103146
2022-05-16,174.956,177.744,170.929,172.509,52184466.614435
2022-05-17,180.602,183.569,176.206,181.632,58627762.253031
2022-05-18,176.915,181.042,168.511,169.251,54557787.817368
2022-05-19,169.241,176.735,167.212,171.109,62178462.966735
2022-05-20,173.188,173.966,157.43,166.812,73967036.364961
2022-05-23,162.616,169.021,161.667,168.851,64037793.483918
2022-05-24,164.974,165.844,157.68,161.417,58900001.241959
2022-05-25,160.077,170.979,159.877,169.621,78172913.629557
2022-05-26,160.237,180.782,160.097,178.373,99733647.899129
2022-05-27,181.722,188.666,180.862,187.966,73894389.863477
2022-05-31,189.655,191.853,183.359,186.578,66460726.590044
2022-06-01,187.096,190.386,181.082,183.06,54493022.336936
2022-06-02,182.78,196.041,181.841,195.771,64915174.797894
2022-06-03,190.669,193.176,185.074,187.056,59923651.304369
2022-06-06,191.244,193.223,185.501,187.716,42272911.246543
2022-06-07,184.579,189.855,181.742,189.116,38921146.51872
2022-06-08,187.886,191.694,185.248,186.377,36345336.295664
2022-06-09,184.708,189.226,180.31,180.38,39579256.88184
2022-06-10,175.903,176.872,168.597,169.647,46590719.54712
2022-06-13,159.911,163.03,155.974,156.384,60448751.731129
2022-06-14,157.223,160.571,154.035,158.273,46993928.425387
2022-06-15,160.861,168.587,159.172,165.179,56424754.421108
2022-06-16,158.512,159.335,153.925,155.924,54605050.55922
2022-06-17,156.394,159.861,153.195,158.712,63068258.693226
2022-06-21,164.654,169.986,163.979,165.569,48335606.052869
2022-06-22,162.171,166.528,161.711,163.509,43823968.19402
2022-06-23,165.094,165.759,158.442,162.161,46393603.589045
2022-06-24,164.909,171.305,163.01,171.165,47241396.216007
2022-06-27,173.025,173.205,166.163,168.597,42820457.492131
2022-06-28,168.907,171.925,159.362,159.732,46211479.918126
2022-06-29,158.053,158.113,151.616,155.334,48261905.313952
2022-06-30,153.525,155.584,148.538,151.506,68644947.270903
2022-07-01,148.918,150.545,143.84,145.15,57792953.708738
2022-07-05,141.672,149.628,140.472,149.558,65256832.452122
2022-07-06,150.017,153.105,147.808,151.216,52935846.888014
2022-07-07,154.469,159.362,153.805,158.492,49317536.826208
2022-07-08,154.215,160.281,153.805,158.293,46823057.974813
2022-07-11,155.174,155.184,150.297,151.436,43863118.83498
2022-07-12,152.596,154.225,148.688,150.736,45873667.18832
2022-07-13,145.82,153.665,144.57,151.556,52220699.582253
2022-07-14,150.996,154.644,147.198,153.635,45648716.844473
2022-07-15,156.503,157.733,154.365,157.533,38614891.818145
2022-07-18,162.93,168.877,159.931,160.921,67088829.108991
2022-07-19,164.769,171.005,161.631,169.827,70275453.551689
2022-07-20,169.377,179.226,167.917,177.971,76095841.837137
2022-07-21,178.751,181.34,175.348,180.4,55735736.558693
2022-07-22,178.831,179.571,171.27,173.095,53696769.496592
2022-07-25,170.095,171.145,166.398,170.145,48101339.559415
2022-07-26,168.797,169.097,164.689,165.239,39808495.596131
2022-07-27,170.225,179.261,169.037,177.802,57009135.444328
2022-07-28,179.651,181.3,174.303,179.741,47490879.120504
2022-07-29,178.031,182.339,176.822,181.53,43570125.879811
2022-08-01,181.72,188.356,179.801,184.308,47673255.931348
2022-08-02,181.12,189.271,180.82,185.158,48979766.11963
2022-08-03,181.74,189.575,181.27,188.826,41837683.252556
2022-08-04,188.386,192.634,187.496,192.044,40987883.516142
2022-08-05,187.996,192.183,186.557,189.785,38628181.16398
2022-08-08,174.923,182.289,172.325,177.832,98432727.80346
2022-08-09,172.425,174.375,167.147,170.765,66863224.403439
2022-08-10,176.882,181.08,173.075,180.87,59775287.46614
2022-08-11,181.21,186.966,178.661,179.321,50960824.171873
2022-08-12,181.5,187.076,179.431,186.986,47835856.810823
2022-08-15,186.906,191.534,186.027,190.214,45791867.972878
2022-08-16,189.091,191.314,184.908,188.686,45148920.576433
2022-08-17,185.128,186.776,181.35,183.249,44704621.985363
2022-08-18,182.909,188.546,181.73,187.626,41567632.979213
2022-08-19,184.108,185.098,177.602,178.391,44183255.794304
2022-08-22,174.803,175.483,169.567,170.245,40981924.222074
2022-08-23,169.792,174.553,169.607,171.715,37019039.692835
2022-08-24,170.026,173.963,168.857,172.125,52294977.64029
2022-08-25,168.347,179.371,168.237,179.031,77111757.39595
2022-08-26,178.471,179.141,162.28,162.51,76955280.901798
2022-08-29,160.111,163.289,157.583,157.923,49640633.421505
2022-08-30,159.512,160.301,151.736,154.594,53047391.545585
2022-08-31,153.755,155.314,149.503,150.856,57402716.000432
2022-09-01,142.002,143.72,132.629,139.293,117951713.14334
2022-09-02,140.922,141.632,135.835,136.394,74356847.588399
2022-09-06,137.234,137.714,133.436,134.576,53604748.631017
2022-09-07,135.595,138.345,133.426,137.105,51278861.638773
2022-09-08,134.556,140.044,133.656,139.864,62503298.522699
2022-09-09,141.534,144.703,141.224,143.833,48725304.51326
2022-09-12,143.653,145.433,141.944,145.013,48428310.550857
2022-09-13,137.985,139.184,130.956,131.276,71513854.160304
2022-09-14,132.506,132.866,129.097,131.246,58865710.133572
2022-09-15,130.119,132.296,127.867,129.257,52375912.232352
2022-09-16,127.382,132.086,126.138,131.946,67092300.25564
2022-09-19,130.087,134.596,130.067,133.786,56983102.61742
2022-09-20,132.111,134.793,130.537,131.726,52495201.743133
2022-09-21,132.096,140.274,131.066,132.576,80788603.370928
2022-09-22,130.747,131.456,124.248,125.578,75935638.123811
2022-09-23,124.168,126.078,122.539,125.128,66347900.859963
2022-09-26,124.878,126.558,122.109,122.249,54748272.012864
2022-09-27,125.038,127.327,122.549,124.098,55399575.597345
2022-09-28,124.068,128.197,123.507,127.327,54255264.916013
2022-09-29,124.448,124.968,119.43,122.169,53289942.01454
2022-09-30,120.839,126.298,120.719,121.359,56578313.084051
2022-10-03,123.438,126.748,121.019,125.088,54761853.486609
2022-10-04,128.757,132.166,128.757,131.636,58433112.487698
2022-10-05,129.074,133.176,126.178,132.056,50726047.244958
2022-10-06,132.166,136.525,130.996,131.266,64432168.871536
2022-10-07,125.018,126.668,120.189,120.729,67265020.432429
2022-10-10,120.339,121.212,114.052,116.67,69887800.263093
2022-10-11,115.58,118.43,112.801,115.83,66765239.603054
2022-10-12,115.76,117.32,113.421,114.971,49271621.245163
2022-10-13,109.682,120.749,108.102,119.569,85032049.72087
2022-10-14,120.539,121.079,112.011,112.241,71361451.180062
2022-10-17,115.151,119.449,115.141,118.85,58092275.311479
2022-10-18,123.408,124.888,116.15,119.639,65953074.874979
2022-10-19,118.76,123.468,118.31,120.479,52326444.579968
2022-10-20,121.099,127.657,121.019,121.909,65256451.699067
2022-10-21,120.951,124.948,118.84,124.628,60965034.079473
2022-10-24,125.048,127.067,120.609,125.958,51758978.438662
2022-10-25,126.903,132.966,126.608,132.576,50561165.072902
2022-10-26,128.657,133.846,127.047,128.927,53567029.885544
2022-10-27,136.265,138.345,131.186,131.726,58326226.149287
2022-10-28,131.006,138.465,130.577,138.305,52117323.092784
2022-10-31,137.745,138.345,132.936,134.935,48646541.367942
2022-11-01,138.075,139.214,135.155,135.395,43292763.027427
2022-11-02,138.465,142.064,132.079,132.156,67279992.261786
2022-11-03,130.397,137.775,129.527,134.176,50019279.474354
2022-11-04,139.824,142.254,136.935,141.524,61273262.915428
2022-11-07,142.244,144.083,139.504,142.973,41016585.847622
2022-11-08,147.972,148.872,142.124,145.983,59544428.730014
2022-11-09,141.579,142.074,137.555,137.725,45452991.550944
2022-11-10,147.962,157.69,145.433,157.46,70099854.500389
2022-11-11,158.035,163.848,154.78,163.228,65565516.748902
2022-11-14,162.139,165.358,159.179,162.908,52798749.381775
2022-11-15,167.172,169.937,163.778,166.617,54601515.476818
2022-11-16,161.574,163.578,158.689,159.059,64971301.766022
2022-11-17,157.11,162.618,155.31,156.73,71107543.237808
2022-11-18,159.619,159.979,151.161,154.051,49219753.979027
2022-11-21,151.431,154.73,150.761,153.131,40484285.700753
2022-11-22,153.241,160.535,151.177,160.339,47298704.630574
2022-11-23,160.939,165.228,160.439,165.148,42735023.373874
2022-11-25,163.138,164.828,161.679,162.658,16797726.368996
2022-11-28,160.219,163.528,157.21,158.23,30422982.312488
2022-11-29,158.23,159.279,155.16,156.35,29846082.75839
2022-11-30,156.97,169.3,155.97,169.23,56529822
2022-12-01,169.99,172.65,166.35,171.35,47097657
2022-12-02,166.59,169.3257,164.45,168.76,37138858
2022-12-05,166.79,169.95,164.7201,166.1,35225517
2022-12-06,165.3,165.73,158.19,159.87,35269427
2022-12-07,157.72,161.86,156.67,161.2,37238758
2022-12-08,162.73,171.79,159.59,171.69,51545554
2022-12-09,171.6,175.83,169.75,170.01,46533819
2022-12-12,170.37,175.38,167.97,175.35,45732780
2022-12-13,185.31,187.9,177.11,180.72,65658876
2022-12-14,179.87,182.52,174.2,176.74,49688810
2022-12-15,171.46,173.2,167,169.52,47854210
2022-12-16,168.642,170.41,164.1,165.71,47823193
2022-12-19,165.72,166.09,161.45,162.54,35403877
2022-12-20,160.64,163.1,158.52,160.85,40325979
2022-12-21,161.14,166.27,161.02,165.01,32502538
2022-12-22,160.935,161.38,148.82,153.39,56504527
2022-12-23,151.96,153.39,148.83,152.06,34932563
2022-12-27,150.74,151,140.56,141.21,46490226
2022-12-28,139.27,142.62,138.84,140.36,35106645
2022-12-29,144.02,146.83,142.27,146.03,35492324
2022-12-30,143.34,146.2899,142.33,146.14,31048983
2023-01-03,148.51,149.96,140.96,143.15,40127658
2023-01-04,145.67,148.53,142.41,147.49,43132360
2023-01-05,144.91,145.64,141.4795,142.65,38916811
2023-01-06,144.74,150.1,140.34,148.59,40504362
2023-01-09,152.84,160.56,151.41,156.28,50423056
2023-01-10,155.07,159.6199,154.72,159.09,38410126
2023-01-11,158.3951,160.28,155.63,160.01,35328493
2023-01-12,161,166.37,154.92,165.11,55140906
2023-01-13,162.78,169.22,161.65,168.99,44728706
2023-01-17,168.99,177.28,168.99,177.02,51110216
2023-01-18,176.67,178.73,172.82,173.77,43962355
2023-01-19,170.36,171.97,167.31,167.65,45293160
2023-01-20,170.11,178.56,168.25,178.39,56496712
2023-01-23,180.64,192.45,178.175,191.93,65516259
2023-01-24,188.27,194.95,188.2,192.65,49620410
2023-01-25,189.125,193.7,185.8,193.23,44953711
2023-01-26,197.01,201.66,192.78,198.02,48953542
2023-01-27,194.62,206.28,194.05,203.65,54214198
2023-01-30,199.5,201.4,191.5,191.62,48861115
2023-01-31,191.695,196.87,189.5,195.37,49801658
2023-02-01,196.91,211.92,196.11,209.43,66047704
2023-02-02,210,219.49,207,217.09,56427580
2023-02-03,210,217.4499,207.89,211,42936595
2023-02-06,208.06,215.7,207.86,210.89,45219709
2023-02-07,213.82,222.59,211.5,221.73,66414961
2023-02-08,223.87,228.78,220.0801,222.05,55965122
2023-02-09,226.06,230.2,221.2,223.37,52387578
2023-02-10,216.9,220.7764,208.11,212.65,55073675
2023-02-13,215.38,220.48,209.62,217.88,47491862
2023-02-14,215.78,230.488,213.66,229.71,67547350
2023-02-15,225.49,228.55,221.06,227.64,42118826
2023-02-16,221.33,225.5,219.268,220.02,41202628
2023-02-17,216.31,217.4,209.75,213.88,46588764
2023-02-21,210,214.938,206.18,206.55,41001455
2023-02-22,207.07,211.04,204.21,207.54,51318432
2023-02-23,234.4,238.88,230.25,236.64,111799541
2023-02-24,232.25,234.74,229.47,232.86,58971591
2023-02-27,236.7,238.7994,234.54,235.01,45299367
2023-02-28,233.72,238.25,232.06,232.16,45596280
2023-03-01,231.92,232.5557,225.08,226.98,46002562
2023-03-02,224.88,233.804,224.32,233.14,39007465
2023-03-03,233.2,239,231.3,238.9,41239330
2023-03-06,238.91,242.48,234.87,235.54,43742923
2023-03-07,236,241.25,232.41,232.88,51515388
2023-03-08,234.87,242,234.235,241.81,51357339
2023-03-09,241.75,244.54,233.8284,234.36,50125699
2023-03-10,234.09,236.27,227.26,229.65,47486565
2023-03-13,227.52,232.98,222.97,229.66,42189032
2023-03-14,234.96,242.19,234.6,240.63,47491013
2023-03-15,237.61,242.86,233.6,242.28,52448574
2023-03-16,240.27,255.88,238.94,255.41,58494626
2023-03-17,259.82,263.99,256.68,257.25,84854656
2023-03-20,256.15,260.24,251.2983,259,43274719
2023-03-21,261.8,263.92,253.81,261.99,54740776
2023-03-22,264.25,275.89,262.37,264.68,79729511
2023-03-23,271.155,274.99,266.9,271.91,56488876
2023-03-24,270.31,271.67,263.55,267.79,45541407
2023-03-27,268.37,270,263.65,265.31,36102574
2023-03-28,264.47,265.13,258.5,264.1,35610378
2023-03-29,268.25,270.78,265.97,269.84,39369387
2023-03-30,272.29,274.99,271.02,273.83,36451574
2023-03-31,271.4,278.3431,271.05,277.77,43393277
2023-04-03,275.09,280,273.36,279.65,39871560
2023-04-04,279.66,280,273.07,274.53,36859153
2023-04-05,268.29,269.98,263.95,268.81,51501474
2023-04-06,265.84,270.8,264.27,270.37,39765434
2023-04-10,268.23,276.2099,266.69,275.79,39527855
2023-04-11,277.235,277.9,271.26,271.69,31437817
2023-04-12,273.7,274.6799,264.475,264.95,44625895
2023-04-13,267.34,268.869,263.29,264.63,35361528
2023-04-14,265.04,268.83,262.2,267.58,39566013
2023-04-17,265.655,270.06,264.3318,270.02,32147130
2023-04-18,275.335,281.1,273.57,276.67,60481154
